municipalidad,anio_semestre,tipo_compra,monto_neto_clp,n_items,n_ordenes
San Miguel,2023-2,licitacion,6986479775,263,78
San Miguel,2023-2,trato_directo,218835513,17,15
San Miguel,2024-1,compra_agil,856282448,25611,323
San Miguel,2024-1,convenio_marco,39552196,15,7
San Miguel,2024-1,licitacion,1626954658,132,63
San Miguel,2024-1,trato_directo,15780372,9,8
San Miguel,2024-2,compra_agil,1144513800,28136,391
San Miguel,2024-2,convenio_marco,65698130,39,12
San Miguel,2024-2,licitacion,2436116328,258,83
San Miguel,2024-2,trato_directo,85089495,20,18
San Miguel,2025-1,compra_agil,1158515052,24615,265
San Miguel,2025-1,convenio_marco,116807027,4,4
San Miguel,2025-1,licitacion,10378204569,35,27
San Miguel,2025-1,trato_directo,87462128,18,18
San Miguel,2025-2,compra_agil,2065458083,39870,301
San Miguel,2025-2,convenio_marco,74923411,27,6
San Miguel,2025-2,licitacion,2351261859,33,33
San Miguel,2025-2,trato_directo,15961663,42,22
San Ramón,2015-1,convenio_marco,224918972,1202,177
San Ramón,2015-1,licitacion,572168466,2522,318
San Ramón,2015-1,trato_directo,107612123,673,283
San Ramón,2015-2,convenio_marco,241049973,1398,283
San Ramón,2015-2,licitacion,442587624,1902,353
San Ramón,2015-2,trato_directo,247303338,765,311
San Ramón,2016-1,convenio_marco,286309125,1285,219
San Ramón,2016-1,licitacion,366107864,1336,203
San Ramón,2016-1,trato_directo,215577176,924,251
San Ramón,2016-2,convenio_marco,285569957,2604,330
San Ramón,2016-2,licitacion,353474242,1115,216
San Ramón,2016-2,trato_directo,215536544,687,212
San Ramón,2017-1,convenio_marco,319395277,944,284
San Ramón,2017-1,licitacion,338756116,1138,168
San Ramón,2017-1,trato_directo,164862319,657,199
San Ramón,2017-2,convenio_marco,331399510,2099,359
San Ramón,2017-2,licitacion,525887017,654,164
San Ramón,2017-2,trato_directo,116813174,344,158
San Ramón,2018-1,convenio_marco,684099887,1889,309
San Ramón,2018-1,licitacion,201756093,785,123
San Ramón,2018-1,trato_directo,43974468,236,104
San Ramón,2018-2,convenio_marco,641196740,2373,508
San Ramón,2018-2,licitacion,133495231,378,84
San Ramón,2018-2,trato_directo,78669254,305,160
San Ramón,2019-1,convenio_marco,526411730,983,344
San Ramón,2019-1,licitacion,159040322,605,128
San Ramón,2019-1,trato_directo,59364918,175,81
San Ramón,2019-2,convenio_marco,627204107,1448,379
San Ramón,2019-2,licitacion,130066938,379,119
San Ramón,2019-2,trato_directo,100876591,402,120
San Ramón,2020-1,convenio_marco,526434698,621,152
San Ramón,2020-1,licitacion,134046993,276,61
San Ramón,2020-1,trato_directo,458991350,356,156
San Ramón,2020-2,convenio_marco,520863482,659,171
San Ramón,2020-2,licitacion,71267887,212,28
San Ramón,2020-2,trato_directo,619756936,551,176
San Ramón,2021-1,convenio_marco,498442697,189,86
San Ramón,2021-1,licitacion,1792978232,180,29
San Ramón,2021-1,trato_directo,155418468,367,107
San Ramón,2021-2,compra_agil,175696819,876,250
San Ramón,2021-2,convenio_marco,252988050,112,65
San Ramón,2021-2,licitacion,61812369,35,12
San Ramón,2021-2,trato_directo,47358313,61,15
San Ramón,2022-1,compra_agil,339184565,1298,525
San Ramón,2022-1,convenio_marco,218553490,99,34
San Ramón,2022-1,licitacion,272254309,47,21
San Ramón,2022-1,trato_directo,125498695,12,11
San Ramón,2022-2,convenio_marco,248917407,136,35
San Ramón,2022-2,licitacion,478685220,110,43
San Ramón,2022-2,trato_directo,41554331,11,11
San Ramón,2023-1,compra_agil,734648794,2499,934
San Ramón,2023-1,convenio_marco,284177119,309,57
San Ramón,2023-1,licitacion,467153717,64,47
San Ramón,2023-1,trato_directo,125454728,19,18
San Ramón,2023-2,compra_agil,724491638,2800,942
San Ramón,2023-2,convenio_marco,212833477,235,44
San Ramón,2023-2,licitacion,1261041805,185,87
San Ramón,2023-2,trato_directo,90044797,21,15
San Ramón,2024-1,compra_agil,869911752,4843,902
San Ramón,2024-1,convenio_marco,215436458,228,47
San Ramón,2024-1,licitacion,3409215862,581,117
San Ramón,2024-1,trato_directo,31704000,10,10
San Ramón,2024-2,compra_agil,648671604,2476,782
San Ramón,2024-2,convenio_marco,115794703,80,29
San Ramón,2024-2,licitacion,1406940349,1107,177
San Ramón,2024-2,trato_directo,103822391,18,18
San Ramón,2025-1,compra_agil,744895629,2480,662
San Ramón,2025-1,convenio_marco,132370010,71,18
San Ramón,2025-1,licitacion,1018443520,547,80
San Ramón,2025-1,trato_directo,17033451,6,6
San Ramón,2025-2,compra_agil,885589994,5030,692
San Ramón,2025-2,convenio_marco,141011293,152,21
San Ramón,2025-2,licitacion,4516176363,803,192
San Ramón,2025-2,trato_directo,84467895,10,10
Santiago,2015-1,convenio_marco,1367714419,4343,1387
Santiago,2015-1,licitacion,13060972111,2329,1351
Santiago,2015-1,trato_directo,1372403310,559,348
Santiago,2015-2,convenio_marco,2363634402,7533,2246
Santiago,2015-2,licitacion,7834130980,2707,1488
Santiago,2015-2,trato_directo,555890966,445,270
Santiago,2016-1,convenio_marco,1513893010,3303,1047
Santiago,2016-1,licitacion,4462144242,2227,1232
Santiago,2016-1,trato_directo,771202180,317,162
Santiago,2016-2,convenio_marco,2723224096,7159,2212
Santiago,2016-2,licitacion,5452410923,2984,1696
Santiago,2016-2,trato_directo,629069174,479,240
Santiago,2017-1,convenio_marco,973350074,3900,1215
Santiago,2017-1,licitacion,3677641070,2469,1434
Santiago,2017-1,trato_directo,931599523,284,210
Santiago,2017-2,convenio_marco,2290174090,7778,2571
Santiago,2017-2,licitacion,4169602161,2248,1428
Santiago,2017-2,trato_directo,506035579,495,264
Santiago,2018-1,convenio_marco,1482974367,4498,1541
Santiago,2018-1,licitacion,14072845527,1849,1241
Santiago,2018-1,trato_directo,1202515703,342,205
Santiago,2018-2,convenio_marco,3236128036,8184,3160
Santiago,2018-2,licitacion,6319868789,1943,1229
Santiago,2018-2,trato_directo,595799414,450,209
Santiago,2019-1,convenio_marco,1490734114,4434,1439
Santiago,2019-1,licitacion,11768642090,1635,1134
Santiago,2019-1,trato_directo,2920226309,351,179
Santiago,2019-2,convenio_marco,2317888477,7125,2505
Santiago,2019-2,licitacion,9842443144,1749,1110
Santiago,2019-2,trato_directo,3009857569,296,154
Santiago,2020-1,compra_agil,27024189,73,40
Santiago,2020-1,convenio_marco,1293939180,2070,732
Santiago,2020-1,licitacion,14636238901,1264,854
Santiago,2020-1,trato_directo,1916901700,525,301
Santiago,2020-2,compra_agil,109177749,547,186
Santiago,2020-2,convenio_marco,2277660495,2674,1133
Santiago,2020-2,licitacion,13128495353,1101,777
Santiago,2020-2,trato_directo,2253308038,518,247
Santiago,2021-1,compra_agil,366178219,3303,526
Santiago,2021-1,convenio_marco,1047996505,678,324
Santiago,2021-1,licitacion,10774456502,1316,861
Santiago,2021-1,trato_directo,2697160112,229,189
Santiago,2021-2,compra_agil,434624466,3595,613
Santiago,2021-2,convenio_marco,2461023944,858,260
Santiago,2021-2,licitacion,12670245147,2012,1170
Santiago,2021-2,trato_directo,1169377996,274,184
Santiago,2022-1,compra_agil,614094990,4656,698
Santiago,2022-1,convenio_marco,468338068,334,127
Santiago,2022-1,licitacion,12849436175,1712,1004
Santiago,2022-1,trato_directo,3076216303,143,110
Santiago,2022-2,convenio_marco,2060688730,661,217
Santiago,2022-2,licitacion,30580950321,1875,1139
Santiago,2022-2,trato_directo,6560559521,217,143
Santiago,2023-1,compra_agil,1029944958,8447,872
Santiago,2023-1,convenio_marco,744110987,513,130
Santiago,2023-1,licitacion,13594844786,1477,996
Santiago,2023-1,trato_directo,1575348880,159,125
Santiago,2023-2,compra_agil,1398076646,13412,988
Santiago,2023-2,convenio_marco,455212105,543,107
Santiago,2023-2,licitacion,17777498432,1737,1056
Santiago,2023-2,trato_directo,5277073707,155,118
Santiago,2024-1,compra_agil,766278813,8218,632
Santiago,2024-1,convenio_marco,636021815,618,91
Santiago,2024-1,licitacion,17232739647,2082,1141
Santiago,2024-1,trato_directo,2713745726,123,93
Santiago,2024-2,compra_agil,1319772959,12268,803
Santiago,2024-2,convenio_marco,927120203,717,120
Santiago,2024-2,licitacion,22127947832,2134,1115
Santiago,2024-2,trato_directo,2173707117,144,120
Santiago,2025-1,compra_agil,1667241092,7491,407
Santiago,2025-1,convenio_marco,471294400,464,56
Santiago,2025-1,licitacion,18811692156,772,519
Santiago,2025-1,trato_directo,2664412589,80,46
Santiago,2025-2,compra_agil,2114197120,10785,741
Santiago,2025-2,convenio_marco,595420440,332,82
Santiago,2025-2,licitacion,27786717051,645,433
Santiago,2025-2,trato_directo,1914044580,246,51
Vitacura,2015-1,convenio_marco,457131521,493,193
Vitacura,2015-1,licitacion,397704466,612,286
Vitacura,2015-1,trato_directo,179829305,112,67
Vitacura,2015-2,convenio_marco,601289546,643,221
Vitacura,2015-2,licitacion,662585456,1186,383
Vitacura,2015-2,trato_directo,177057368,83,65
Vitacura,2016-1,convenio_marco,665700260,609,226
Vitacura,2016-1,licitacion,449995096,654,270
Vitacura,2016-1,trato_directo,209160984,71,63
Vitacura,2016-2,convenio_marco,564178511,534,234
Vitacura,2016-2,licitacion,427535042,850,380
Vitacura,2016-2,trato_directo,201565768,122,77
Vitacura,2017-1,convenio_marco,621719795,445,204
Vitacura,2017-1,licitacion,494317991,594,296
Vitacura,2017-1,trato_directo,333513928,78,63
Vitacura,2017-2,convenio_marco,998087011,625,260
Vitacura,2017-2,licitacion,403423946,792,341
Vitacura,2017-2,trato_directo,289973634,118,85
Vitacura,2018-1,convenio_marco,677929562,509,244
Vitacura,2018-1,licitacion,632747060,762,439
Vitacura,2018-1,trato_directo,314287895,87,69
Vitacura,2018-2,convenio_marco,565173923,912,308
Vitacura,2018-2,licitacion,511112461,776,328
Vitacura,2018-2,trato_directo,248217478,93,75
Vitacura,2019-1,convenio_marco,1233805608,910,271
Vitacura,2019-1,licitacion,2119597417,1234,716
Vitacura,2019-1,trato_directo,505568573,106,70
Vitacura,2019-2,convenio_marco,854757394,804,299
Vitacura,2019-2,licitacion,3521756898,1355,787
Vitacura,2019-2,trato_directo,524815593,76,64
Vitacura,2020-1,compra_agil,1081220,9,3
Vitacura,2020-1,convenio_marco,727154749,587,178
Vitacura,2020-1,licitacion,3370740405,1055,613
Vitacura,2020-1,trato_directo,499196247,142,101
Vitacura,2020-2,compra_agil,42095998,186,51
Vitacura,2020-2,convenio_marco,657614183,553,232
Vitacura,2020-2,licitacion,1929673155,928,545
Vitacura,2020-2,trato_directo,2117242280,62,55
Vitacura,2021-1,compra_agil,84431874,897,124
Vitacura,2021-1,convenio_marco,1013594418,261,117
Vitacura,2021-1,licitacion,1964960275,1272,652
Vitacura,2021-1,trato_directo,439443692,47,38
Vitacura,2021-2,compra_agil,123079601,780,199
Vitacura,2021-2,convenio_marco,147614099,205,88
Vitacura,2021-2,licitacion,1981615247,1574,857
Vitacura,2021-2,trato_directo,1269480315,89,68
Vitacura,2022-1,compra_agil,192792301,1492,268
Vitacura,2022-1,convenio_marco,698042571,82,48
Vitacura,2022-1,licitacion,4401241088,1378,724
Vitacura,2022-1,trato_directo,715139286,80,69
Vitacura,2022-2,convenio_marco,467956153,59,33
Vitacura,2022-2,licitacion,7621152614,1705,1004
Vitacura,2022-2,trato_directo,2792381181,83,75
Vitacura,2023-1,compra_agil,268152762,1727,367
Vitacura,2023-1,convenio_marco,714566995,34,18
Vitacura,2023-1,licitacion,15348415311,1625,945
Vitacura,2023-1,trato_directo,278037074,49,48
Vitacura,2023-2,compra_agil,247671368,1640,366
Vitacura,2023-2,convenio_marco,481038009,45,15
Vitacura,2023-2,licitacion,26135348579,1748,1024
Vitacura,2023-2,trato_directo,827022948,75,66
Vitacura,2024-1,compra_agil,221934119,1329,284
Vitacura,2024-1,convenio_marco,938306444,58,27
Vitacura,2024-1,licitacion,14695457895,1576,932
Vitacura,2024-1,trato_directo,560684668,66,59
Vitacura,2024-2,compra_agil,278190318,1672,415
Vitacura,2024-2,convenio_marco,568206123,32,22
Vitacura,2024-2,licitacion,11436889581,1289,783
Vitacura,2024-2,trato_directo,4334426716,41,39
Vitacura,2025-1,compra_agil,457151127,1422,348
Vitacura,2025-1,convenio_marco,921854301,36,21
Vitacura,2025-1,licitacion,40152091109,997,678
Vitacura,2025-1,trato_directo,216341015,37,25
Vitacura,2025-2,compra_agil,707875646,1447,399
Vitacura,2025-2,convenio_marco,605557532,52,14
Vitacura,2025-2,licitacion,6671864392,1169,755
Vitacura,2025-2,trato_directo,313268487,70,58
Ñuñoa,2015-1,convenio_marco,268964283,5275,400
Ñuñoa,2015-1,licitacion,302429661,253,59
Ñuñoa,2015-1,trato_directo,51789807,55,55
Ñuñoa,2015-2,convenio_marco,175008047,3339,347
Ñuñoa,2015-2,licitacion,1258934143,111,46
Ñuñoa,2015-2,trato_directo,38507960,36,33
Ñuñoa,2016-1,convenio_marco,337103329,5230,488
Ñuñoa,2016-1,licitacion,136765522,147,46
Ñuñoa,2016-1,trato_directo,64662141,40,37
Ñuñoa,2016-2,convenio_marco,359844140,5578,502
Ñuñoa,2016-2,licitacion,356529787,174,62
Ñuñoa,2016-2,trato_directo,196678508,29,27
Ñuñoa,2017-1,convenio_marco,412503774,6178,606
Ñuñoa,2017-1,licitacion,531907358,96,30
Ñuñoa,2017-1,trato_directo,117624066,38,36
Ñuñoa,2017-2,convenio_marco,304977222,6208,538
Ñuñoa,2017-2,licitacion,422300212,109,39
Ñuñoa,2017-2,trato_directo,85838312,28,27
Ñuñoa,2018-1,convenio_marco,341661849,6027,698
Ñuñoa,2018-1,licitacion,1175842391,56,35
Ñuñoa,2018-1,trato_directo,26870947,23,22
Ñuñoa,2018-2,convenio_marco,354912101,5874,685
Ñuñoa,2018-2,licitacion,226512744,145,68
Ñuñoa,2018-2,trato_directo,113496285,109,27
Ñuñoa,2019-1,convenio_marco,674177930,6166,670
Ñuñoa,2019-1,licitacion,439800522,150,89
Ñuñoa,2019-1,trato_directo,7341924,116,20
Ñuñoa,2019-2,convenio_marco,474473531,5781,664
Ñuñoa,2019-2,licitacion,421418330,168,128
Ñuñoa,2019-2,trato_directo,28244829,367,57
Ñuñoa,2020-1,compra_agil,10268036,32,32
Ñuñoa,2020-1,convenio_marco,658697059,2327,363
Ñuñoa,2020-1,licitacion,366186541,82,58
Ñuñoa,2020-1,trato_directo,239243214,541,96
Ñuñoa,2020-2,compra_agil,25582973,65,65
Ñuñoa,2020-2,convenio_marco,1017114516,2262,289
Ñuñoa,2020-2,licitacion,835927678,215,172
Ñuñoa,2020-2,trato_directo,196132506,19,19
Ñuñoa,2021-1,compra_agil,70159623,232,232
Ñuñoa,2021-1,convenio_marco,577928538,412,74
Ñuñoa,2021-1,licitacion,575364179,144,97
Ñuñoa,2021-1,trato_directo,145332943,9,9
Ñuñoa,2021-2,compra_agil,104199763,237,237
Ñuñoa,2021-2,convenio_marco,185388749,54,27
Ñuñoa,2021-2,licitacion,965516324,262,208
Ñuñoa,2021-2,trato_directo,4711733,10,8
Ñuñoa,2022-1,compra_agil,119073218,339,339
Ñuñoa,2022-1,convenio_marco,350594503,36,17
Ñuñoa,2022-1,licitacion,1792039257,243,208
Ñuñoa,2022-1,trato_directo,41960483,7,7
Ñuñoa,2022-2,convenio_marco,183435517,31,14
Ñuñoa,2022-2,licitacion,2159887186,228,188
Ñuñoa,2022-2,trato_directo,41427791,11,9
Ñuñoa,2023-1,compra_agil,115134867,324,310
Ñuñoa,2023-1,convenio_marco,380034197,22,13
Ñuñoa,2023-1,licitacion,3436083598,172,137
Ñuñoa,2023-1,trato_directo,24332504,6,6
Ñuñoa,2023-2,compra_agil,132559449,338,329
Ñuñoa,2023-2,convenio_marco,66065995,14,6
Ñuñoa,2023-2,licitacion,28391850401,166,122
Ñuñoa,2023-2,trato_directo,28204967,15,10
Ñuñoa,2024-1,compra_agil,157597731,461,444
Ñuñoa,2024-1,convenio_marco,328582539,14,10
Ñuñoa,2024-1,licitacion,3603076299,179,135
Ñuñoa,2024-1,trato_directo,50803225,16,13
Ñuñoa,2024-2,compra_agil,172123506,451,427
Ñuñoa,2024-2,convenio_marco,121002371,11,6
Ñuñoa,2024-2,licitacion,2189373679,146,123
Ñuñoa,2024-2,trato_directo,138311911,7,7
Ñuñoa,2025-1,compra_agil,235957389,399,392
Ñuñoa,2025-1,convenio_marco,343029851,35,14
Ñuñoa,2025-1,licitacion,2205048849,138,122
Ñuñoa,2025-1,trato_directo,101846755,16,15
Ñuñoa,2025-2,compra_agil,374927470,416,408
Ñuñoa,2025-2,convenio_marco,305398147,59,21
Ñuñoa,2025-2,licitacion,3599656788,170,124
Ñuñoa,2025-2,trato_directo,3254782095,21,16
