municipalidad,anio_semestre,tipo_compra,RubroN1,monto_neto_clp,n_items,n_ordenes
Santiago,2016-2,trato_directo,"Servicios de perforación de minería, petróleo y gas",1597427,5,5
Santiago,2016-2,trato_directo,"Servicios de transporte, almacenaje y correo",3919847,3,3
Santiago,2016-2,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",24376274,14,12
Santiago,2016-2,trato_directo,"Servicios financieros, pensiones y seguros",140000,1,1
Santiago,2016-2,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",47371270,10,10
Santiago,2016-2,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",9409868,8,8
Santiago,2016-2,trato_directo,Vehículos y equipamiento en general,751340,3,3
Santiago,2017-1,convenio_marco,"Alimentos, bebidas y tabaco",1862981,39,10
Santiago,2017-1,convenio_marco,Artículos de fabricación y producción,7050172,99,61
Santiago,2017-1,convenio_marco,Artículos eléctricos y de iluminación,6183660,12,9
Santiago,2017-1,convenio_marco,"Artículos para estructuras, obras y construcciones",6267934,27,14
Santiago,2017-1,convenio_marco,Artículos para plantas y animales,456771,17,11
Santiago,2017-1,convenio_marco,"Combustibles, lubricantes y anticorrosivos",104995988,103,69
Santiago,2017-1,convenio_marco,"Educación, formación, entrenamiento y capacitación",4340000,2,2
Santiago,2017-1,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",4691495,18,14
Santiago,2017-1,convenio_marco,Equipamiento para laboratorios,94027,12,11
Santiago,2017-1,convenio_marco,Equipamiento para manejo y estiba de materiales,25970,2,2
Santiago,2017-1,convenio_marco,Equipamiento y suministros médicos,36176368,211,54
Santiago,2017-1,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",17048027,49,43
Santiago,2017-1,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",1067033,4,4
Santiago,2017-1,convenio_marco,Equipos y suministros de limpieza,20679780,614,108
Santiago,2017-1,convenio_marco,"Equipos, accesorios y suministros de oficina",93604149,943,305
Santiago,2017-1,convenio_marco,"Equipos, suministros y accesorios deportivos y recreativos",18010722,12,9
Santiago,2017-1,convenio_marco,Herramientas y maquinaria en general,2032470,38,32
Santiago,2017-1,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",3285562,123,58
Santiago,2017-1,convenio_marco,Maquinaria para fabricación y transformación industrial,535317,24,21
Santiago,2017-1,convenio_marco,Maquinaria para generación y distribución de energía,705680,8,7
Santiago,2017-1,convenio_marco,Maquinaria para minería y perforación,241750,3,3
Santiago,2017-1,convenio_marco,Muebles y mobiliario,104771848,157,103
Santiago,2017-1,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",3123132,17,16
Santiago,2017-1,convenio_marco,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",49966176,4,4
Santiago,2017-1,convenio_marco,Productos de papel,129057264,526,227
Santiago,2017-1,convenio_marco,"Productos derivados de minerales, plantas y animales",477580,3,2
Santiago,2017-1,convenio_marco,Productos impresos y publicaciones,6499527,73,40
Santiago,2017-1,convenio_marco,Productos químicos industriales,5020203,95,68
Santiago,2017-1,convenio_marco,"Resinas, cauchos, espumas y elastómeros",279531,7,4
Santiago,2017-1,convenio_marco,"Ropa, maletas y productos de aseo personal",11917240,100,54
Santiago,2017-1,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",3096380,3,3
Santiago,2017-1,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",88929186,76,48
Santiago,2017-1,convenio_marco,"Servicios de transporte, almacenaje y correo",17159225,10,9
Santiago,2017-1,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",9935000,6,6
Santiago,2017-1,convenio_marco,"Servicios financieros, pensiones y seguros",768290,7,2
Santiago,2017-1,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",24744685,16,15
Santiago,2017-1,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",14121383,40,37
Santiago,2017-1,convenio_marco,Vehículos y equipamiento en general,2088000,2,1
Santiago,2017-1,convenio_marco,,172039569,398,265
Santiago,2017-1,licitacion,"Alimentos, bebidas y tabaco",22488910,12,10
Santiago,2017-1,licitacion,Artículos de fabricación y producción,2954996,36,18
Santiago,2017-1,licitacion,Artículos eléctricos y de iluminación,3985721,18,7
Santiago,2017-1,licitacion,"Artículos para estructuras, obras y construcciones",73532101,39,30
Santiago,2017-1,licitacion,Artículos para plantas y animales,2760930,15,7
Santiago,2017-1,licitacion,"Combustibles, lubricantes y anticorrosivos",35718224,64,64
Santiago,2017-1,licitacion,"Educación, formación, entrenamiento y capacitación",6290000,3,3
Santiago,2017-1,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",4682962,19,13
Santiago,2017-1,licitacion,Equipamiento para laboratorios,11279200,12,7
Santiago,2017-1,licitacion,Equipamiento para manejo y estiba de materiales,190260260,28,17
Santiago,2017-1,licitacion,Equipamiento y suministros médicos,34828128,154,87
Santiago,2017-1,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",571931147,104,48
Santiago,2017-1,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",2790000,6,6
Santiago,2017-1,licitacion,Equipos y suministros de limpieza,67900812,9,9
Santiago,2017-1,licitacion,"Equipos, accesorios y suministros de oficina",98502277,32,15
Santiago,2017-1,licitacion,"Equipos, suministros y accesorios deportivos y recreativos",15302200,15,12
Santiago,2017-1,licitacion,Herramientas y maquinaria en general,3863386,38,12
Santiago,2017-1,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",5990119,21,6
Santiago,2017-1,licitacion,"Maquinaria para agricultura, pesca y silvicultura",23520411,11,11
Santiago,2017-1,licitacion,Maquinaria para fabricación y transformación industrial,2130600,4,4
Santiago,2017-1,licitacion,Maquinaria para generación y distribución de energía,1526410,15,11
Santiago,2017-1,licitacion,Maquinaria para minería y perforación,45641955,18,18
Santiago,2017-1,licitacion,"Maquinarias, equipos y suministros para la industria de servicios",754622,2,2
Santiago,2017-1,licitacion,Medicamentos y productos farmacéuticos,147363612,888,446
Santiago,2017-1,licitacion,Muebles y mobiliario,6439710,8,7
Santiago,2017-1,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",10572930,14,11
Santiago,2017-1,licitacion,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",281394,19,2
Santiago,2017-1,licitacion,Productos de papel,15369637,22,4
Santiago,2017-1,licitacion,"Productos derivados de minerales, plantas y animales",967550,7,5
Santiago,2017-1,licitacion,Productos impresos y publicaciones,6392415,9,9
Santiago,2017-1,licitacion,Productos químicos industriales,739980,7,4
Santiago,2017-1,licitacion,"Resinas, cauchos, espumas y elastómeros",8112000,3,3
Santiago,2017-1,licitacion,"Ropa, maletas y productos de aseo personal",6870275,11,9
Santiago,2017-1,licitacion,"Salud, servicios sanitarios y alimentación",208537546,158,57
Santiago,2017-1,licitacion,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",63687433,32,16
Santiago,2017-1,licitacion,Servicios básicos y de información pública,18346302,7,7
Santiago,2017-1,licitacion,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",69060805,5,5
Santiago,2017-1,licitacion,Servicios de construcción y mantenimiento,405466173,66,62
Santiago,2017-1,licitacion,Servicios de cuidado personal y domésticos,239858072,3,2
Santiago,2017-1,licitacion,"Servicios de defensa nacional, orden público y seguridad",1086596,5,5
Santiago,2017-1,licitacion,Servicios de limpieza industrial,4092240,2,2
Santiago,2017-1,licitacion,Servicios de producción y fabricación industrial,4310572,20,15
Santiago,2017-1,licitacion,"Servicios de transporte, almacenaje y correo",527587825,138,128
Santiago,2017-1,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",45331568,162,121
Santiago,2017-1,licitacion,"Servicios financieros, pensiones y seguros",65814822,6,6
Santiago,2017-1,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",134373746,72,71
Santiago,2017-1,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",248885648,69,33
Santiago,2017-1,licitacion,,209456847,61,61
Santiago,2017-1,trato_directo,"Alimentos, bebidas y tabaco",2695815,9,6
Santiago,2017-1,trato_directo,Artículos de fabricación y producción,450630,9,3
Santiago,2017-1,trato_directo,"Artículos para estructuras, obras y construcciones",17877400,11,8
Santiago,2017-1,trato_directo,Artículos para plantas y animales,741042,7,2
Santiago,2017-1,trato_directo,"Combustibles, lubricantes y anticorrosivos",2964700,5,5
Santiago,2017-1,trato_directo,"Educación, formación, entrenamiento y capacitación",1133285,4,4
Santiago,2017-1,trato_directo,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",4335800,8,4
Santiago,2017-1,trato_directo,Equipamiento para laboratorios,32092963,14,14
Santiago,2017-1,trato_directo,Equipamiento para manejo y estiba de materiales,2295500,6,6
Santiago,2017-1,trato_directo,Equipamiento y suministros médicos,852610,3,3
Santiago,2017-1,trato_directo,"Equipos y suministros de defensa, orden público, protección y seguridad",1190200,4,4
Santiago,2017-1,trato_directo,Equipos y suministros de limpieza,388235,1,1
Santiago,2017-1,trato_directo,"Equipos, accesorios y suministros de oficina",129468424,13,13
Santiago,2017-1,trato_directo,"Equipos, suministros y accesorios deportivos y recreativos",188840,2,2
Santiago,2017-1,trato_directo,Herramientas y maquinaria en general,22900,1,1
Santiago,2017-1,trato_directo,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",215070,4,2
Santiago,2017-1,trato_directo,Maquinaria para fabricación y transformación industrial,2638288,13,10
Santiago,2017-1,trato_directo,Maquinaria para generación y distribución de energía,3893500,11,11
Santiago,2017-1,trato_directo,"Maquinarias, equipos y suministros para la industria de servicios",4381876,16,16
Santiago,2017-1,trato_directo,Muebles y mobiliario,1380031,5,5
Santiago,2017-1,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",210076,1,1
Santiago,2017-1,trato_directo,"Organizaciones sociales, laborales y clubes",373109,1,1
Santiago,2017-1,trato_directo,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",371600,17,1
Santiago,2017-1,trato_directo,Productos de papel,796215,2,2
Santiago,2017-1,trato_directo,"Productos derivados de minerales, plantas y animales",395760,9,3
Santiago,2017-1,trato_directo,Productos impresos y publicaciones,3716294,2,2
Santiago,2017-1,trato_directo,Productos químicos industriales,120699,1,1
Santiago,2017-1,trato_directo,"Resinas, cauchos, espumas y elastómeros",9180,1,1
Santiago,2017-1,trato_directo,"Ropa, maletas y productos de aseo personal",965215,6,5
Santiago,2017-1,trato_directo,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",4555836,2,2
Santiago,2017-1,trato_directo,Servicios básicos y de información pública,551000,2,2
Santiago,2017-1,trato_directo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",37578931,15,5
Santiago,2017-1,trato_directo,Servicios de construcción y mantenimiento,54354922,39,37
Santiago,2017-1,trato_directo,"Servicios de defensa nacional, orden público y seguridad",410475,1,1
Santiago,2017-1,trato_directo,Servicios de limpieza industrial,582957903,18,18
Santiago,2017-1,trato_directo,"Servicios de perforación de minería, petróleo y gas",305000,1,1
Santiago,2017-1,trato_directo,Servicios de producción y fabricación industrial,144000,2,1
Santiago,2017-1,trato_directo,"Servicios de transporte, almacenaje y correo",16266757,3,3
Santiago,2017-1,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",5221000,7,5
Santiago,2017-1,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",10820000,5,5
Santiago,2017-1,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",2268441,3,3
Santiago,2017-2,convenio_marco,"Alimentos, bebidas y tabaco",27030539,229,59
Santiago,2017-2,convenio_marco,Artículos de electrónica,256500,2,2
Santiago,2017-2,convenio_marco,Artículos de fabricación y producción,19674299,228,139
Santiago,2017-2,convenio_marco,Artículos eléctricos y de iluminación,6566011,52,35
Santiago,2017-2,convenio_marco,"Artículos para estructuras, obras y construcciones",14810292,81,53
Santiago,2017-2,convenio_marco,Artículos para plantas y animales,460662,11,8
Santiago,2017-2,convenio_marco,"Combustibles, lubricantes y anticorrosivos",86798649,96,64
Santiago,2017-2,convenio_marco,"Educación, formación, entrenamiento y capacitación",87250583,21,20
Santiago,2017-2,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",9391279,56,37
Santiago,2017-2,convenio_marco,Equipamiento para laboratorios,3953710,28,26
Santiago,2017-2,convenio_marco,Equipamiento para manejo y estiba de materiales,1307166,16,15
Santiago,2017-2,convenio_marco,Equipamiento y suministros médicos,72323433,336,107
Santiago,2017-2,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",16516204,91,62
Santiago,2017-2,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",531002,4,4
Santiago,2017-2,convenio_marco,Equipos y suministros de limpieza,25920827,793,156
Santiago,2017-2,convenio_marco,"Equipos, accesorios y suministros de oficina",203333135,1685,505
Santiago,2017-2,convenio_marco,"Equipos, suministros y accesorios deportivos y recreativos",1819320,3,3
Santiago,2017-2,convenio_marco,Herramientas y maquinaria en general,11321767,79,65
Santiago,2017-2,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",19073410,278,138
Santiago,2017-2,convenio_marco,"Maquinaria para agricultura, pesca y silvicultura",31060,1,1
Santiago,2017-2,convenio_marco,Maquinaria para construcción y edificación,67142,1,1
Santiago,2017-2,convenio_marco,Maquinaria para fabricación y transformación industrial,4066807,37,33
Santiago,2017-2,convenio_marco,Maquinaria para generación y distribución de energía,2404528,29,18
Santiago,2017-2,convenio_marco,Maquinaria para minería y perforación,2921358,6,6
Santiago,2017-2,convenio_marco,"Maquinarias, equipos y suministros para la industria de servicios",1832830,10,7
Santiago,2017-2,convenio_marco,Muebles y mobiliario,108958349,154,107
Santiago,2017-2,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",5971381,37,28
Santiago,2017-2,convenio_marco,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",4440855,3,3
Santiago,2017-2,convenio_marco,Productos de papel,176747948,779,363
Santiago,2017-2,convenio_marco,"Productos derivados de minerales, plantas y animales",2393910,28,22
Santiago,2017-2,convenio_marco,Productos impresos y publicaciones,86295415,455,159
Santiago,2017-2,convenio_marco,Productos químicos industriales,7411369,153,105
Santiago,2017-2,convenio_marco,"Resinas, cauchos, espumas y elastómeros",196124,5,5
Santiago,2017-2,convenio_marco,"Ropa, maletas y productos de aseo personal",14455525,178,95
Santiago,2017-2,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",100411189,27,24
Santiago,2017-2,convenio_marco,Servicios básicos y de información pública,78000,1,1
Santiago,2017-2,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",433942950,206,102
Santiago,2017-2,convenio_marco,Servicios de construcción y mantenimiento,78540,2,2
Santiago,2017-2,convenio_marco,"Servicios de transporte, almacenaje y correo",62843497,98,97
Santiago,2017-2,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",34097884,29,29
Santiago,2017-2,convenio_marco,"Servicios financieros, pensiones y seguros",1057700,4,2
Santiago,2017-2,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",21146316,45,42
Santiago,2017-2,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",30358341,98,85
Santiago,2017-2,convenio_marco,Vehículos y equipamiento en general,54104297,3,3
Santiago,2017-2,convenio_marco,,525521988,1300,742
Santiago,2017-2,licitacion,"Alimentos, bebidas y tabaco",31231940,74,16
Santiago,2017-2,licitacion,Artículos de fabricación y producción,11916112,42,11
Santiago,2017-2,licitacion,Artículos eléctricos y de iluminación,2310664,12,8
Santiago,2017-2,licitacion,"Artículos para estructuras, obras y construcciones",65000988,50,35
Santiago,2017-2,licitacion,Artículos para plantas y animales,7804990,27,13
Santiago,2017-2,licitacion,"Combustibles, lubricantes y anticorrosivos",55746562,75,75
Santiago,2017-2,licitacion,"Educación, formación, entrenamiento y capacitación",16806723,1,1
Santiago,2017-2,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",15627159,29,16
Santiago,2017-2,licitacion,Equipamiento para laboratorios,13997944,17,13
Santiago,2017-2,licitacion,Equipamiento para manejo y estiba de materiales,221832452,20,17
Santiago,2017-2,licitacion,Equipamiento y suministros médicos,36933974,226,101
Santiago,2017-2,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",586544467,108,76
Santiago,2017-2,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",775106,8,4
Santiago,2017-2,licitacion,Equipos y suministros de limpieza,67227699,20,13
Santiago,2017-2,licitacion,"Equipos, accesorios y suministros de oficina",44317272,13,9
Santiago,2017-2,licitacion,"Equipos, suministros y accesorios deportivos y recreativos",17784835,31,13
Santiago,2017-2,licitacion,Herramientas y maquinaria en general,2130864,22,10
Santiago,2017-2,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",4492955,10,8
Santiago,2017-2,licitacion,"Maquinaria para agricultura, pesca y silvicultura",4194478,4,4
Santiago,2017-2,licitacion,Maquinaria para construcción y edificación,36383508,1,1
Santiago,2017-2,licitacion,Maquinaria para fabricación y transformación industrial,377919,7,5
Santiago,2017-2,licitacion,Maquinaria para generación y distribución de energía,97134,8,1
Santiago,2017-2,licitacion,Maquinaria para minería y perforación,52406076,12,12
Santiago,2017-2,licitacion,Medicamentos y productos farmacéuticos,148652845,521,363
Santiago,2017-2,licitacion,Muebles y mobiliario,8349480,7,6
Santiago,2017-2,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",4156240,3,3
Santiago,2017-2,licitacion,"Organizaciones sociales, laborales y clubes",3600000,1,1
Santiago,2017-2,licitacion,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",1347719,21,2
Santiago,2017-2,licitacion,Productos de papel,529680,3,2
Santiago,2017-2,licitacion,"Productos derivados de minerales, plantas y animales",5172330,23,12
Santiago,2017-2,licitacion,Productos impresos y publicaciones,4402500,2,2
Santiago,2017-2,licitacion,Productos químicos industriales,4092355,9,7
Santiago,2017-2,licitacion,"Resinas, cauchos, espumas y elastómeros",125000,1,1
Santiago,2017-2,licitacion,"Ropa, maletas y productos de aseo personal",57841479,54,38
Santiago,2017-2,licitacion,"Salud, servicios sanitarios y alimentación",225088256,145,50
Santiago,2017-2,licitacion,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",15551930,24,15
Santiago,2017-2,licitacion,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",59069119,7,7
Santiago,2017-2,licitacion,Servicios básicos y de información pública,98459421,33,25
Santiago,2017-2,licitacion,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",111975230,10,8
Santiago,2017-2,licitacion,Servicios de construcción y mantenimiento,177509904,50,45
Santiago,2017-2,licitacion,Servicios de cuidado personal y domésticos,750941,9,3
Santiago,2017-2,licitacion,"Servicios de defensa nacional, orden público y seguridad",832494,2,2
Santiago,2017-2,licitacion,Servicios de limpieza industrial,3923200,1,1
Santiago,2017-2,licitacion,Servicios de producción y fabricación industrial,3542344,12,9
Santiago,2017-2,licitacion,"Servicios de transporte, almacenaje y correo",939447446,212,202
Santiago,2017-2,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",143070564,118,99
Santiago,2017-2,licitacion,"Servicios financieros, pensiones y seguros",341946337,8,8
Santiago,2017-2,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",52365000,53,52
Santiago,2017-2,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",229621580,45,22
Santiago,2017-2,licitacion,,232236945,57,57
Santiago,2017-2,trato_directo,"Alimentos, bebidas y tabaco",2610198,34,12
Santiago,2017-2,trato_directo,Artículos de fabricación y producción,765470,9,6
Santiago,2017-2,trato_directo,Artículos eléctricos y de iluminación,27732092,7,6
Santiago,2017-2,trato_directo,"Artículos para estructuras, obras y construcciones",21556166,43,34
Santiago,2017-2,trato_directo,"Combustibles, lubricantes y anticorrosivos",2630790,5,5
Santiago,2017-2,trato_directo,"Educación, formación, entrenamiento y capacitación",9793650,10,6
Santiago,2017-2,trato_directo,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",11889635,14,8
Santiago,2017-2,trato_directo,Equipamiento para laboratorios,29575349,18,18
Santiago,2017-2,trato_directo,Equipamiento para manejo y estiba de materiales,2733904,9,9
Santiago,2017-2,trato_directo,Equipamiento y suministros médicos,1317769,5,4
Santiago,2017-2,trato_directo,"Equipos y suministros de defensa, orden público, protección y seguridad",11382176,3,3
Santiago,2017-2,trato_directo,"Equipos y suministros de imprenta, fotográficos y audiovisuales",414400,2,2
Santiago,2017-2,trato_directo,Equipos y suministros de limpieza,226000,3,1
Santiago,2017-2,trato_directo,"Equipos, accesorios y suministros de oficina",19118458,6,6
Santiago,2017-2,trato_directo,"Equipos, suministros y accesorios deportivos y recreativos",581681,2,2
Santiago,2017-2,trato_directo,Herramientas y maquinaria en general,230116,13,2
Santiago,2017-2,trato_directo,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",2239446,11,3
Santiago,2017-2,trato_directo,Maquinaria para fabricación y transformación industrial,2811903,12,12
Santiago,2017-2,trato_directo,Maquinaria para generación y distribución de energía,1403300,4,4
Santiago,2017-2,trato_directo,Maquinaria para minería y perforación,11760000,3,2
Santiago,2017-2,trato_directo,"Maquinarias, equipos y suministros para la industria de servicios",105964202,22,20
Santiago,2017-2,trato_directo,Muebles y mobiliario,3722854,11,11
Santiago,2017-2,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",2094305,33,8
Santiago,2017-2,trato_directo,"Organizaciones sociales, laborales y clubes",1200000,3,3
Santiago,2017-2,trato_directo,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",1576715,87,9
Santiago,2017-2,trato_directo,Productos de papel,420080,3,3
Santiago,2017-2,trato_directo,"Productos derivados de minerales, plantas y animales",155686,6,2
Santiago,2017-2,trato_directo,Productos impresos y publicaciones,6834573,5,5
Santiago,2017-2,trato_directo,"Ropa, maletas y productos de aseo personal",670200,2,2
Santiago,2017-2,trato_directo,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",9276510,2,2
Santiago,2017-2,trato_directo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",21294600,45,43
Santiago,2017-2,trato_directo,Servicios de construcción y mantenimiento,41699541,36,31
Santiago,2017-2,trato_directo,Servicios de limpieza industrial,134703602,4,4
Santiago,2017-2,trato_directo,"Servicios de perforación de minería, petróleo y gas",420000,2,2
Santiago,2017-2,trato_directo,"Servicios de transporte, almacenaje y correo",7850000,4,4
Santiago,2017-2,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",3553500,7,5
Santiago,2017-2,trato_directo,"Servicios financieros, pensiones y seguros",759329,4,4
Santiago,2017-2,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",630252,2,2
Santiago,2017-2,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",2437127,4,4
Santiago,2018-1,convenio_marco,"Alimentos, bebidas y tabaco",10289152,254,34
Santiago,2018-1,convenio_marco,Artículos de electrónica,274780,3,3
Santiago,2018-1,convenio_marco,Artículos de fabricación y producción,15232154,208,124
Santiago,2018-1,convenio_marco,Artículos eléctricos y de iluminación,14396432,63,49
Santiago,2018-1,convenio_marco,"Artículos para estructuras, obras y construcciones",10948334,94,58
Santiago,2018-1,convenio_marco,Artículos para plantas y animales,366664,5,5
Santiago,2018-1,convenio_marco,"Combustibles, lubricantes y anticorrosivos",12034868,80,50
Santiago,2018-1,convenio_marco,"Educación, formación, entrenamiento y capacitación",13090228,6,4
Santiago,2018-1,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",13352685,103,67
Santiago,2018-1,convenio_marco,Equipamiento para laboratorios,192275,12,12
Santiago,2018-1,convenio_marco,Equipamiento para manejo y estiba de materiales,248380,10,10
Santiago,2018-1,convenio_marco,Equipamiento y suministros médicos,75549119,355,102
Santiago,2018-1,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",7601379,82,52
Santiago,2018-1,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",459380,2,2
Santiago,2018-1,convenio_marco,Equipos y suministros de limpieza,16951340,481,104
Santiago,2018-1,convenio_marco,"Equipos, accesorios y suministros de oficina",116628494,874,292
Santiago,2018-1,convenio_marco,"Equipos, suministros y accesorios deportivos y recreativos",3908329,6,3
Santiago,2018-1,convenio_marco,Herramientas y maquinaria en general,4933047,62,46
Santiago,2018-1,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",1885489,49,38
Santiago,2018-1,convenio_marco,Maquinaria para construcción y edificación,403412,3,3
Santiago,2018-1,convenio_marco,Maquinaria para fabricación y transformación industrial,1823131,33,30
Santiago,2018-1,convenio_marco,Maquinaria para generación y distribución de energía,2388550,24,16
Santiago,2018-1,convenio_marco,Maquinaria para minería y perforación,38892870,11,10
Santiago,2018-1,convenio_marco,"Maquinarias, equipos y suministros para la industria de servicios",724930,7,5
Santiago,2018-1,convenio_marco,Muebles y mobiliario,82324038,125,84
Santiago,2018-1,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",2676344,20,16
Santiago,2018-1,convenio_marco,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",12505694,8,8
Santiago,2018-1,convenio_marco,Productos de papel,177179317,404,205
Santiago,2018-1,convenio_marco,"Productos derivados de minerales, plantas y animales",2800658,30,24
Santiago,2018-1,convenio_marco,Productos impresos y publicaciones,31297796,147,59
Santiago,2018-1,convenio_marco,Productos químicos industriales,3579273,87,54
Santiago,2018-1,convenio_marco,"Ropa, maletas y productos de aseo personal",16570688,97,58
Santiago,2018-1,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",33179361,17,10
Santiago,2018-1,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",283005721,152,87
Santiago,2018-1,convenio_marco,Servicios de limpieza industrial,217980,1,1
Santiago,2018-1,convenio_marco,"Servicios de transporte, almacenaje y correo",209924417,33,32
Santiago,2018-1,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",28817115,20,20
Santiago,2018-1,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",26579168,19,19
Santiago,2018-1,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",10451307,38,37
Santiago,2018-1,convenio_marco,Vehículos y equipamiento en general,533230,4,3
Santiago,2018-1,convenio_marco,,198756839,469,285
Santiago,2018-1,licitacion,"Alimentos, bebidas y tabaco",17307106,19,10
Santiago,2018-1,licitacion,Artículos de electrónica,3949580,1,1
Santiago,2018-1,licitacion,Artículos de fabricación y producción,4669613,48,19
Santiago,2018-1,licitacion,Artículos eléctricos y de iluminación,8636037,16,9
Santiago,2018-1,licitacion,"Artículos para estructuras, obras y construcciones",57162275,31,22
Santiago,2018-1,licitacion,Artículos para plantas y animales,10622362,35,14
Santiago,2018-1,licitacion,"Combustibles, lubricantes y anticorrosivos",65095569,72,71
Santiago,2018-1,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",10888449,19,10
Santiago,2018-1,licitacion,Equipamiento para laboratorios,17770062,17,14
Santiago,2018-1,licitacion,Equipamiento para manejo y estiba de materiales,238825949,35,18
Santiago,2018-1,licitacion,Equipamiento y suministros médicos,49648204,152,98
Santiago,2018-1,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",540889762,95,82
