municipalidad,anio_semestre,tipo_compra,TamanoProveedor,monto_neto_clp,n_items,n_ordenes,n_proveedores
Independencia,2015-1,licitacion,Pequeña,512502593,134,107,42
Independencia,2015-1,trato_directo,Grande,25669973,24,21,11
Independencia,2015-1,trato_directo,Mediana,5272972,39,13,6
Independencia,2015-1,trato_directo,Micro,24688074,30,29,19
Independencia,2015-1,trato_directo,Pequeña,192858422,44,33,22
Independencia,2015-2,convenio_marco,Grande,188411385,861,172,43
Independencia,2015-2,convenio_marco,Mediana,94591022,497,175,38
Independencia,2015-2,convenio_marco,Micro,173151214,342,184,70
Independencia,2015-2,convenio_marco,NoClasificado,561000,2,2,2
Independencia,2015-2,convenio_marco,Pequeña,137582396,716,153,56
Independencia,2015-2,licitacion,Grande,869934331,159,97,26
Independencia,2015-2,licitacion,Mediana,463965065,104,80,21
Independencia,2015-2,licitacion,Micro,261521763,87,75,38
Independencia,2015-2,licitacion,Pequeña,696733196,138,104,34
Independencia,2015-2,trato_directo,Grande,83197761,26,24,16
Independencia,2015-2,trato_directo,Mediana,18948188,17,16,11
Independencia,2015-2,trato_directo,Micro,84386085,79,78,37
Independencia,2015-2,trato_directo,Pequeña,130293214,66,57,36
Independencia,2016-1,convenio_marco,Grande,288925904,787,155,38
Independencia,2016-1,convenio_marco,Mediana,38954760,181,71,27
Independencia,2016-1,convenio_marco,Micro,177172302,409,151,59
Independencia,2016-1,convenio_marco,NoClasificado,450808,2,1,1
Independencia,2016-1,convenio_marco,Pequeña,146388042,476,113,44
Independencia,2016-1,licitacion,Grande,597272192,109,64,19
Independencia,2016-1,licitacion,Mediana,3416497033,73,50,18
Independencia,2016-1,licitacion,Micro,1997936357,88,68,37
Independencia,2016-1,licitacion,Pequeña,821058067,204,120,39
Independencia,2016-1,trato_directo,Grande,56980995,35,34,23
Independencia,2016-1,trato_directo,Mediana,45236362,9,9,8
Independencia,2016-1,trato_directo,Micro,37679156,67,64,29
Independencia,2016-1,trato_directo,Pequeña,100773774,49,41,21
Independencia,2016-2,convenio_marco,Grande,205138424,596,144,40
Independencia,2016-2,convenio_marco,Mediana,63841307,390,79,32
Independencia,2016-2,convenio_marco,Micro,278513181,740,298,102
Independencia,2016-2,convenio_marco,Pequeña,367111950,1602,217,74
Independencia,2016-2,licitacion,Grande,605648746,159,82,28
Independencia,2016-2,licitacion,Mediana,216195319,85,47,16
Independencia,2016-2,licitacion,Micro,355813482,134,75,44
Independencia,2016-2,licitacion,Pequeña,641317346,133,92,36
Independencia,2016-2,trato_directo,Grande,38110754,224,98,27
Independencia,2016-2,trato_directo,Mediana,14835326,41,23,12
Independencia,2016-2,trato_directo,Micro,43894917,71,56,31
Independencia,2016-2,trato_directo,Pequeña,83135652,44,40,22
Independencia,2017-1,convenio_marco,Grande,190209477,348,102,38
Independencia,2017-1,convenio_marco,Mediana,57832791,342,77,28
Independencia,2017-1,convenio_marco,Micro,129995924,532,161,81
Independencia,2017-1,convenio_marco,Pequeña,109638468,556,114,50
Independencia,2017-1,licitacion,Grande,388160375,174,111,28
Independencia,2017-1,licitacion,Mediana,2356826013,101,61,19
Independencia,2017-1,licitacion,Micro,48209385,43,39,25
Independencia,2017-1,licitacion,Pequeña,358641191,97,72,35
Independencia,2017-1,trato_directo,Grande,312994309,357,41,21
Independencia,2017-1,trato_directo,Mediana,23024899,78,13,10
Independencia,2017-1,trato_directo,Micro,63151953,55,48,26
Independencia,2017-1,trato_directo,Pequeña,108126653,58,34,24
Independencia,2017-2,convenio_marco,Grande,227276181,571,131,41
Independencia,2017-2,convenio_marco,Mediana,91704895,567,98,26
Independencia,2017-2,convenio_marco,Micro,224803275,647,258,103
Independencia,2017-2,convenio_marco,Pequeña,255451303,1220,180,71
Independencia,2017-2,licitacion,Grande,1039915112,141,112,29
Independencia,2017-2,licitacion,Mediana,39391912,118,55,17
Independencia,2017-2,licitacion,Micro,248490119,81,53,35
Independencia,2017-2,licitacion,Pequeña,650669315,130,69,28
Independencia,2017-2,trato_directo,Grande,55591844,374,44,25
Independencia,2017-2,trato_directo,Mediana,3460669,50,14,8
Independencia,2017-2,trato_directo,Micro,17212492,68,48,27
Independencia,2017-2,trato_directo,Pequeña,21581208,47,23,15
Independencia,2018-1,convenio_marco,Grande,156823070,500,145,37
Independencia,2018-1,convenio_marco,Mediana,45272603,350,96,29
Independencia,2018-1,convenio_marco,Micro,159891859,510,204,86
Independencia,2018-1,convenio_marco,Pequeña,112326648,401,131,56
Independencia,2018-1,licitacion,Grande,1731627812,147,122,28
Independencia,2018-1,licitacion,Mediana,43582770,92,73,18
Independencia,2018-1,licitacion,Micro,289927191,114,76,40
Independencia,2018-1,licitacion,Pequeña,1215159536,134,86,34
Independencia,2018-1,trato_directo,Grande,87756771,762,68,25
Independencia,2018-1,trato_directo,Mediana,38347366,98,18,12
Independencia,2018-1,trato_directo,Micro,44674387,130,55,27
Independencia,2018-1,trato_directo,Pequeña,37316253,55,34,22
Independencia,2018-2,convenio_marco,Grande,289779607,542,180,44
Independencia,2018-2,convenio_marco,Mediana,72561913,396,113,41
Independencia,2018-2,convenio_marco,Micro,221518032,746,273,104
Independencia,2018-2,convenio_marco,Pequeña,218496934,824,212,82
Independencia,2018-2,licitacion,Grande,166570143,120,88,27
Independencia,2018-2,licitacion,Mediana,4153060505,80,57,19
Independencia,2018-2,licitacion,Micro,95816185,61,38,21
Independencia,2018-2,licitacion,Pequeña,259068391,115,50,24
Independencia,2018-2,trato_directo,Grande,28647526,336,36,22
Independencia,2018-2,trato_directo,Mediana,9194979,47,13,10
Independencia,2018-2,trato_directo,Micro,41310264,113,60,28
Independencia,2018-2,trato_directo,Pequeña,30025868,59,41,20
Independencia,2019-1,convenio_marco,Grande,172470994,288,134,41
Independencia,2019-1,convenio_marco,Mediana,118614694,653,164,37
Independencia,2019-1,convenio_marco,Micro,207902727,508,196,99
Independencia,2019-1,convenio_marco,NoClasificado,1773000,1,1,1
Independencia,2019-1,convenio_marco,Pequeña,232969991,753,207,74
Independencia,2019-1,licitacion,Grande,1774793987,145,123,27
Independencia,2019-1,licitacion,Mediana,56604870,55,53,18
Independencia,2019-1,licitacion,Micro,114939090,77,59,28
Independencia,2019-1,licitacion,Pequeña,773257889,96,64,27
Independencia,2019-1,trato_directo,Grande,60829977,392,45,26
Independencia,2019-1,trato_directo,Mediana,32252786,30,13,11
Independencia,2019-1,trato_directo,Micro,43074412,103,49,25
Independencia,2019-1,trato_directo,Pequeña,23026225,126,44,21
Independencia,2019-2,convenio_marco,Grande,288158601,514,185,44
Independencia,2019-2,convenio_marco,Mediana,141962323,479,129,36
Independencia,2019-2,convenio_marco,Micro,278383846,536,263,110
Independencia,2019-2,convenio_marco,Pequeña,316601493,1233,221,72
Independencia,2019-2,licitacion,Grande,620340356,136,103,22
Independencia,2019-2,licitacion,Mediana,95885272,58,54,23
Independencia,2019-2,licitacion,Micro,408552990,95,54,33
Independencia,2019-2,licitacion,Pequeña,458972998,61,43,20
Independencia,2019-2,trato_directo,Grande,40229385,439,47,24
Independencia,2019-2,trato_directo,Mediana,3454804,30,11,7
Independencia,2019-2,trato_directo,Micro,39775887,99,41,23
Independencia,2019-2,trato_directo,Pequeña,74016175,157,46,25
Independencia,2020-1,convenio_marco,Grande,233053749,210,89,28
Independencia,2020-1,convenio_marco,Mediana,110384546,243,69,35
Independencia,2020-1,convenio_marco,Micro,196699179,309,127,78
Independencia,2020-1,convenio_marco,Pequeña,259480096,482,119,44
Independencia,2020-1,licitacion,Grande,887418603,85,65,21
Independencia,2020-1,licitacion,Mediana,116039869,41,38,16
Independencia,2020-1,licitacion,Micro,166169010,66,44,28
Independencia,2020-1,licitacion,Pequeña,1143894395,108,62,30
Independencia,2020-1,trato_directo,Grande,128453188,991,100,29
Independencia,2020-1,trato_directo,Mediana,52314688,149,36,16
Independencia,2020-1,trato_directo,Micro,139066206,215,84,47
Independencia,2020-1,trato_directo,NoClasificado,10677314,10,5,4
Independencia,2020-1,trato_directo,Pequeña,140210341,276,87,44
Independencia,2020-2,compra_agil,Grande,906357,2,2,2
Independencia,2020-2,compra_agil,Mediana,4959081,47,7,5
Independencia,2020-2,compra_agil,Micro,6507876,55,10,10
Independencia,2020-2,compra_agil,NoClasificado,658960,2,2,2
Independencia,2020-2,compra_agil,Pequeña,3709710,19,13,9
Independencia,2020-2,convenio_marco,Grande,348894645,252,109,30
Independencia,2020-2,convenio_marco,Mediana,110468368,231,74,30
Independencia,2020-2,convenio_marco,Micro,354387388,614,189,83
Independencia,2020-2,convenio_marco,Pequeña,455068879,785,176,64
Independencia,2020-2,licitacion,Grande,292316496,47,31,17
Independencia,2020-2,licitacion,Mediana,73113743,26,24,9
Independencia,2020-2,licitacion,Micro,252123711,83,42,25
Independencia,2020-2,licitacion,NoClasificado,43288867,4,2,2
Independencia,2020-2,licitacion,Pequeña,615668454,71,42,19
Independencia,2020-2,trato_directo,Grande,119824632,596,100,35
Independencia,2020-2,trato_directo,Mediana,132172863,202,61,22
Independencia,2020-2,trato_directo,Micro,123891510,167,94,57
Independencia,2020-2,trato_directo,NoClasificado,225841229,9,9,6
Independencia,2020-2,trato_directo,Pequeña,256311832,302,99,45
Independencia,2021-1,compra_agil,Grande,25686302,117,35,18
Independencia,2021-1,compra_agil,Mediana,4295294,35,8,8
Independencia,2021-1,compra_agil,Micro,41451767,206,61,47
Independencia,2021-1,compra_agil,NoClasificado,940100,1,1,1
Independencia,2021-1,compra_agil,Pequeña,17945995,40,29,21
Independencia,2021-1,convenio_marco,Grande,269866322,160,86,33
Independencia,2021-1,convenio_marco,Mediana,35732124,36,21,14
Independencia,2021-1,convenio_marco,Micro,152430209,266,67,37
Independencia,2021-1,convenio_marco,Pequeña,78731933,180,50,20
Independencia,2021-1,licitacion,Grande,757430708,107,74,25
Independencia,2021-1,licitacion,Mediana,134702738,23,20,11
Independencia,2021-1,licitacion,Micro,415713137,157,41,21
Independencia,2021-1,licitacion,Pequeña,819700597,73,44,12
Independencia,2021-1,trato_directo,Grande,223121494,698,104,46
Independencia,2021-1,trato_directo,Mediana,93934764,56,29,10
Independencia,2021-1,trato_directo,Micro,347623953,177,122,74
Independencia,2021-1,trato_directo,Pequeña,1159384351,205,75,35
Independencia,2021-2,compra_agil,Grande,58145158,235,69,24
Independencia,2021-2,compra_agil,Mediana,15452028,84,29,22
Independencia,2021-2,compra_agil,Micro,84278395,627,119,91
Independencia,2021-2,compra_agil,NoClasificado,5849150,23,11,11
Independencia,2021-2,compra_agil,Pequeña,63035470,911,49,32
Independencia,2021-2,convenio_marco,Grande,160883978,102,55,19
Independencia,2021-2,convenio_marco,Mediana,41867314,110,21,14
Independencia,2021-2,convenio_marco,Micro,195184444,442,87,39
Independencia,2021-2,convenio_marco,Pequeña,55259072,178,56,26
Independencia,2021-2,licitacion,Grande,53517334,49,44,20
Independencia,2021-2,licitacion,Mediana,646077255,38,35,14
Independencia,2021-2,licitacion,Micro,267009151,106,55,32
Independencia,2021-2,licitacion,NoClasificado,8737802,5,3,3
Independencia,2021-2,licitacion,Pequeña,1001865435,94,52,25
Independencia,2021-2,trato_directo,Grande,112034137,273,67,27
Independencia,2021-2,trato_directo,Mediana,70849706,96,43,15
Independencia,2021-2,trato_directo,Micro,95988759,165,95,56
Independencia,2021-2,trato_directo,NoClasificado,7693689,10,9,5
Independencia,2021-2,trato_directo,Pequeña,232515796,124,55,34
Independencia,2022-1,compra_agil,Grande,53046007,242,66,32
Independencia,2022-1,compra_agil,Mediana,16630182,89,26,19
Independencia,2022-1,compra_agil,Micro,80709595,803,92,82
Independencia,2022-1,compra_agil,NoClasificado,40729516,392,37,33
Independencia,2022-1,compra_agil,Pequeña,63246403,412,72,51
Independencia,2022-1,convenio_marco,Grande,235214834,139,64,26
Independencia,2022-1,convenio_marco,Mediana,11110423,21,6,6
Independencia,2022-1,convenio_marco,Micro,55436628,104,15,12
Independencia,2022-1,convenio_marco,Pequeña,42156881,125,15,9
Independencia,2022-1,licitacion,Grande,992110569,195,136,34
Independencia,2022-1,licitacion,Mediana,226785488,25,19,9
Independencia,2022-1,licitacion,Micro,197507163,156,28,19
Independencia,2022-1,licitacion,NoClasificado,18490793,6,5,5
Independencia,2022-1,licitacion,Pequeña,662479693,107,51,20
Independencia,2022-1,trato_directo,Grande,73479994,242,78,38
Independencia,2022-1,trato_directo,Mediana,32417185,140,22,16
Independencia,2022-1,trato_directo,Micro,133004672,124,86,45
Independencia,2022-1,trato_directo,NoClasificado,14953406,25,11,8
Independencia,2022-1,trato_directo,Pequeña,70646530,130,59,37
Independencia,2022-2,convenio_marco,Grande,248583281,205,57,19
Independencia,2022-2,convenio_marco,Mediana,6322303,20,5,5
Independencia,2022-2,convenio_marco,Micro,7749856,9,4,3
Independencia,2022-2,convenio_marco,NoClasificado,7620458,10,5,4
Independencia,2022-2,convenio_marco,Pequeña,59082898,211,15,3
Independencia,2022-2,licitacion,Grande,1281625713,191,136,45
Independencia,2022-2,licitacion,Mediana,167216358,63,25,19
Independencia,2022-2,licitacion,Micro,231553416,283,26,19
Independencia,2022-2,licitacion,NoClasificado,25576756,31,8,8
Independencia,2022-2,licitacion,Pequeña,878102083,181,63,29
Independencia,2022-2,trato_directo,Grande,208512638,419,126,58
Independencia,2022-2,trato_directo,Mediana,198698372,293,71,34
Independencia,2022-2,trato_directo,Micro,154641374,155,117,66
Independencia,2022-2,trato_directo,NoClasificado,66875847,239,46,27
Independencia,2022-2,trato_directo,Pequeña,96549529,248,77,34
Independencia,2023-1,compra_agil,Grande,123963751,410,129,60
Independencia,2023-1,compra_agil,Mediana,53919398,258,53,30
Independencia,2023-1,compra_agil,Micro,55822443,449,65,44
Independencia,2023-1,compra_agil,NoClasificado,69133429,489,78,53
Independencia,2023-1,compra_agil,Pequeña,82834610,864,90,67
Independencia,2023-1,convenio_marco,Grande,263130480,164,51,13
Independencia,2023-1,convenio_marco,Mediana,7041474,33,6,5
Independencia,2023-1,convenio_marco,Micro,1902210,13,1,1
Independencia,2023-1,convenio_marco,NoClasificado,37460820,107,6,1
Independencia,2023-1,convenio_marco,Pequeña,16058953,47,6,4
Independencia,2023-1,licitacion,Grande,1639095834,152,104,40
Independencia,2023-1,licitacion,Mediana,785155814,57,33,20
Independencia,2023-1,licitacion,Micro,296524291,106,21,15
Independencia,2023-1,licitacion,NoClasificado,70600191,244,11,10
Independencia,2023-1,licitacion,Pequeña,300811185,202,33,23
Independencia,2023-1,trato_directo,Grande,139706991,441,110,49
Independencia,2023-1,trato_directo,Mediana,274052825,78,44,23
Independencia,2023-1,trato_directo,Micro,463114181,112,69,41
Independencia,2023-1,trato_directo,NoClasificado,162056538,40,39,18
Independencia,2023-1,trato_directo,Pequeña,107645082,110,66,37
Independencia,2023-2,compra_agil,Grande,321897326,1401,200,92
Independencia,2023-2,compra_agil,Mediana,104281865,583,131,62
Independencia,2023-2,compra_agil,Micro,95153530,368,122,99
Independencia,2023-2,compra_agil,NoClasificado,33683626,249,42,35
Independencia,2023-2,compra_agil,Pequeña,255688094,2534,253,179
Independencia,2023-2,convenio_marco,Grande,286649985,189,63,20
Independencia,2023-2,convenio_marco,Mediana,56909989,55,12,11
Independencia,2023-2,convenio_marco,Micro,7568600,2,1,1
Independencia,2023-2,convenio_marco,Pequeña,49701252,78,5,2
Independencia,2023-2,licitacion,Grande,2045185783,235,76,37
Independencia,2023-2,licitacion,Mediana,464309828,163,47,27
Independencia,2023-2,licitacion,Micro,201805398,58,15,11
Independencia,2023-2,licitacion,NoClasificado,24943000,2,2,2
Independencia,2023-2,licitacion,Pequeña,822050487,828,68,41
Independencia,2023-2,trato_directo,Grande,75026870,17,16,11
Independencia,2023-2,trato_directo,Mediana,74116979,110,11,9
Independencia,2023-2,trato_directo,Micro,43987051,15,10,10
Independencia,2023-2,trato_directo,NoClasificado,17397352,3,3,3
Independencia,2023-2,trato_directo,Pequeña,71656319,36,18,17
Independencia,2024-1,compra_agil,Grande,289331341,1330,190,84
Independencia,2024-1,compra_agil,Mediana,116029385,563,140,75
Independencia,2024-1,compra_agil,Micro,94296578,439,129,103
Independencia,2024-1,compra_agil,NoClasificado,70518443,1404,50,44
Independencia,2024-1,compra_agil,Pequeña,184092246,1078,246,154
Independencia,2024-1,convenio_marco,Grande,306376255,194,50,17
Independencia,2024-1,convenio_marco,Mediana,20415179,19,7,5
Independencia,2024-1,convenio_marco,Micro,2511200,2,1,1
Independencia,2024-1,convenio_marco,Pequeña,31218614,101,9,4
Independencia,2024-1,licitacion,Grande,4199023372,359,82,35
Independencia,2024-1,licitacion,Mediana,1412610434,197,56,28
Independencia,2024-1,licitacion,Micro,122554202,55,12,10
Independencia,2024-1,licitacion,NoClasificado,395420533,12,7,6
Independencia,2024-1,licitacion,Pequeña,419016525,497,53,40
Independencia,2024-1,trato_directo,Grande,4761591,3,2,2
Independencia,2024-1,trato_directo,Mediana,9732790,2,2,2
Independencia,2024-1,trato_directo,NoClasificado,16991000,2,2,2
Independencia,2024-1,trato_directo,Pequeña,22704258,7,3,2
Independencia,2024-2,compra_agil,1.0,216866574,729,175,80
Independencia,2024-2,compra_agil,2.0,106676842,408,158,69
Independencia,2024-2,compra_agil,3.0,99418517,349,140,103
Independencia,2024-2,compra_agil,4.0,228184310,1485,271,158
Independencia,2024-2,compra_agil,Micro,3251338,7,3,2
Independencia,2024-2,compra_agil,NoClasificado,103166926,453,137,97
Independencia,2024-2,convenio_marco,1.0,239900073,189,55,20
Independencia,2024-2,convenio_marco,2.0,47538440,25,15,9
Independencia,2024-2,convenio_marco,3.0,1730133,1,1,1
Independencia,2024-2,convenio_marco,4.0,66778895,115,12,6
Independencia,2024-2,convenio_marco,NoClasificado,6369170,3,2,1
Independencia,2024-2,licitacion,1.0,5979711688,224,51,23
Independencia,2024-2,licitacion,2.0,595101697,117,58,28
Independencia,2024-2,licitacion,3.0,286173352,36,16,13
Independencia,2024-2,licitacion,4.0,1028860082,269,48,32
Independencia,2024-2,licitacion,NoClasificado,104593419,48,9,8
Independencia,2024-2,trato_directo,1.0,126143711,33,18,14
Independencia,2024-2,trato_directo,2.0,109644206,23,12,11
Independencia,2024-2,trato_directo,3.0,31999052,10,9,7
Independencia,2024-2,trato_directo,4.0,102313632,28,24,18
Independencia,2024-2,trato_directo,Micro,13061306,2,2,2
Independencia,2024-2,trato_directo,NoClasificado,38084283,9,9,7
Independencia,2025-1,compra_agil,Grande,118997887,207,44,25
Independencia,2025-1,compra_agil,Mediana,741425980,4511,176,87
Independencia,2025-1,compra_agil,Micro,132715876,480,92,77
Independencia,2025-1,compra_agil,NoClasificado,175019495,602,99,76
Independencia,2025-1,compra_agil,Pequeña,408958182,1742,228,156
Independencia,2025-1,convenio_marco,Grande,182754532,206,48,18
Independencia,2025-1,convenio_marco,Mediana,17625191,14,7,5
Independencia,2025-1,convenio_marco,NoClasificado,37432982,3,2,2
Independencia,2025-1,convenio_marco,Pequeña,32260062,32,5,4
Independencia,2025-1,licitacion,Grande,2130129160,76,36,11
Independencia,2025-1,licitacion,Mediana,1277925755,38,34,13
Independencia,2025-1,licitacion,Micro,24924322,25,12,10
Independencia,2025-1,licitacion,NoClasificado,15575000,5,4,4
Independencia,2025-1,licitacion,Pequeña,388123458,96,33,18
Independencia,2025-1,trato_directo,Grande,189372505,15,7,5
Independencia,2025-1,trato_directo,Mediana,390000,1,1,1
Independencia,2025-1,trato_directo,Micro,1901703,2,2,2
Independencia,2025-1,trato_directo,NoClasificado,888000,4,1,1
Independencia,2025-1,trato_directo,Pequeña,18079414,2,2,2
Independencia,2025-2,compra_agil,Grande,237721651,432,56,30
Independencia,2025-2,compra_agil,Mediana,473811150,1969,171,85
Independencia,2025-2,compra_agil,Micro,243745030,2067,150,114
Independencia,2025-2,compra_agil,NoClasificado,787350017,5848,217,133
Independencia,2025-2,compra_agil,Pequeña,879267991,20841,290,174
Independencia,2025-2,convenio_marco,Grande,259223365,226,46,17
Independencia,2025-2,convenio_marco,Mediana,67513137,66,22,15
Independencia,2025-2,convenio_marco,Micro,17628964,3,2,2
Independencia,2025-2,convenio_marco,Pequeña,28954783,45,3,2
Independencia,2025-2,licitacion,Grande,1959060788,92,33,8
Independencia,2025-2,licitacion,Mediana,756330898,82,38,13
Independencia,2025-2,licitacion,Micro,244057677,68,15,8
